1-hr avg \ 2-hr avg 
 Conc,X-Cord, Y-Cord, Date/Time 
0.14075, 612927.18, 4817856.95, 5010101, 0.07488, 612927.18, 4817856.95, 5010102
0.07181, 611946.5, 4817269.0, 5010103, 0.03241, 611946.5, 4817269.0, 5010102
0.07181, 611946.5, 4817269.0, 5010103, 0.05105, 611946.5, 4817269.0, 5010104
0.0951, 612927.18, 4817856.95, 5010105, 0.03028, 611946.5, 4817269.0, 5010104
0.0951, 612927.18, 4817856.95, 5010105, 0.05148, 612072.5, 4817131.5, 5010106
0.03059, 611946.5, 4817269.0, 5010107, 0.02975, 611946.5, 4817269.0, 5010106
0.13514, 612296.1, 4816681.7, 5010108, 0.07295, 612296.1, 4816681.7, 5010108
0.13514, 612296.1, 4816681.7, 5010108, 0.13514, 612296.1, 4816681.7, 5010108
1.32764, 612217.97, 4816742.41, 5010110, 0.68572, 612217.97, 4816742.41, 5010110
